name,info,subfolder,year
DP03_0122E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families,DP03,2021
DP03_0122M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families,DP03,2021
DP03_0123E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years,DP03,2021
DP03_0123M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years,DP03,2021
DP03_0124E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only,DP03,2021
DP03_0124M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only,DP03,2021
DP03_0125E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present",DP03,2021
DP03_0125M,"Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present",DP03,2021
DP03_0126E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years",DP03,2021
DP03_0126M,"Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years",DP03,2021
DP03_0127E,"Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years!!With related children of the householder under 5 years only",DP03,2021
DP03_0127M,"Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years!!With related children of the householder under 5 years only",DP03,2021
DP03_0128E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,DP03,2021
DP03_0128M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,DP03,2021
DP03_0129E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years,DP03,2021
DP03_0129M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years,DP03,2021
DP03_0130E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years,DP03,2021
DP03_0130M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years,DP03,2021
DP03_0131E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years,DP03,2021
DP03_0131M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years,DP03,2021
DP03_0132E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years,DP03,2021
DP03_0132M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years,DP03,2021
DP03_0133E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over,DP03,2021
DP03_0133M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over,DP03,2021
DP03_0134E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years,DP03,2021
DP03_0134M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years,DP03,2021
DP03_0135E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over,DP03,2021
DP03_0135M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over,DP03,2021
DP03_0136E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!People in families,DP03,2021
DP03_0136M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!People in families,DP03,2021
DP03_0137E,Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Unrelated individuals 15 years and over,DP03,2021
DP03_0137M,Margin of Error!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Unrelated individuals 15 years and over,DP03,2021
DP03_0001PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over,DP03,2021
DP03_0001PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over,DP03,2021
DP03_0002PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,DP03,2021
DP03_0002PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,DP03,2021
DP03_0003PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,DP03,2021
DP03_0003PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,DP03,2021
DP03_0004PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03,2021
DP03_0004PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03,2021
DP03_0005PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,DP03,2021
DP03_0005PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,DP03,2021
DP03_0006PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,DP03,2021
DP03_0006PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,DP03,2021
DP03_0007PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,DP03,2021
DP03_0007PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,DP03,2021
DP03_0008PE,Percent!!EMPLOYMENT STATUS!!Civilian labor force,DP03,2021
DP03_0008PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Civilian labor force,DP03,2021
DP03_0009PE,Percent!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,DP03,2021
DP03_0009PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate,DP03,2021
DP03_0010PE,Percent!!EMPLOYMENT STATUS!!Females 16 years and over,DP03,2021
DP03_0010PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over,DP03,2021
DP03_0011PE,Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,DP03,2021
DP03_0011PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force,DP03,2021
DP03_0012PE,Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,DP03,2021
DP03_0012PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force,DP03,2021
DP03_0013PE,Percent!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03,2021
DP03_0013PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed,DP03,2021
DP03_0014PE,Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,DP03,2021
DP03_0014PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children of the householder under 6 years,DP03,2021
DP03_0015PE,Percent!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,DP03,2021
DP03_0015PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force,DP03,2021
DP03_0016PE,Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,DP03,2021
DP03_0016PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years,DP03,2021
DP03_0017PE,Percent!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,DP03,2021
DP03_0017PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force,DP03,2021
DP03_0018PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over,DP03,2021
DP03_0018PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over,DP03,2021
DP03_0019PE,"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",DP03,2021
DP03_0019PM,"Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",DP03,2021
DP03_0020PE,"Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",DP03,2021
DP03_0020PM,"Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",DP03,2021
DP03_0021PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),DP03,2021
DP03_0021PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab),DP03,2021
DP03_0022PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,DP03,2021
DP03_0022PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Walked,DP03,2021
DP03_0023PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,DP03,2021
DP03_0023PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Other means,DP03,2021
DP03_0024PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,DP03,2021
DP03_0024PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home,DP03,2021
DP03_0025PE,Percent!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),DP03,2021
DP03_0025PM,Percent Margin of Error!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes),DP03,2021
DP03_0026PE,Percent!!OCCUPATION!!Civilian employed population 16 years and over,DP03,2021
DP03_0026PM,Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over,DP03,2021
DP03_0027PE,"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",DP03,2021
DP03_0027PM,"Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",DP03,2021
DP03_0028PE,Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,DP03,2021
DP03_0028PM,Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations,DP03,2021
DP03_0029PE,Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,DP03,2021
DP03_0029PM,Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations,DP03,2021
DP03_0030PE,"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",DP03,2021
DP03_0030PM,"Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",DP03,2021
DP03_0031PE,"Percent!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",DP03,2021
DP03_0031PM,"Percent Margin of Error!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",DP03,2021
DP03_0032PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over,DP03,2021
DP03_0032PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over,DP03,2021
DP03_0033PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",DP03,2021
DP03_0033PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",DP03,2021
DP03_0034PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,DP03,2021
DP03_0034PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Construction,DP03,2021
DP03_0035PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,DP03,2021
DP03_0035PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing,DP03,2021
DP03_0036PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,DP03,2021
DP03_0036PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade,DP03,2021
DP03_0037PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,DP03,2021
DP03_0037PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade,DP03,2021
DP03_0038PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",DP03,2021
DP03_0038PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",DP03,2021
DP03_0039PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Information,DP03,2021
DP03_0039PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Information,DP03,2021
DP03_0040PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",DP03,2021
DP03_0040PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",DP03,2021
DP03_0041PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",DP03,2021
DP03_0041PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",DP03,2021
DP03_0042PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",DP03,2021
DP03_0042PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",DP03,2021
DP03_0043PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",DP03,2021
DP03_0043PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",DP03,2021
DP03_0044PE,"Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",DP03,2021
DP03_0044PM,"Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",DP03,2021
DP03_0045PE,Percent!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,DP03,2021
DP03_0045PM,Percent Margin of Error!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,DP03,2021
DP03_0046PE,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over,DP03,2021
DP03_0046PM,Percent Margin of Error!!CLASS OF WORKER!!Civilian employed population 16 years and over,DP03,2021
DP03_0047PE,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,DP03,2021
DP03_0047PM,Percent Margin of Error!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,DP03,2021
DP03_0048PE,Percent!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,DP03,2021
DP03_0048PM,Percent Margin of Error!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,DP03,2021
